corpus: preloaded/ententen15_tt31
subcorpus: 
size: 421701
query: Query:[lempos_lc="(cook)-v"], GDEX:1000
djenuff.net| <s> Raw foods are strongly suggested over cooked foods. </s> 
freebookspot.es| <s> Noodle dishes are not only surprisingly versatile but also quick to cook , healthy, and above all, utterly delicious. </s> 
sonipatonline.in| <s> One of the best things about catering services in Sonipat is that caterers use desi or pure ingredients to cook meals. </s> 
gospelkoorhuren.nl| <s> The ship of the strange tattoos, as the bestseller and more love for jacob jankowski was cooked by the pain. </s> 
zumbrun.net| <s> It ain't rocket science, it only takes a modicum of care and skill to get a steak cooked right. </s> 
obessu.org| <s> They cook some Italian pasta (of course!) and provided a place to sleep: everything the team needed! </s> 
canolainfo.org| <s> Allowing the muffins to stand in tins for a few minutes, continues to cook the muffins without drying them out. </s> 
elizabethnj.org| <s> Learn to cook Squash different ways: Butternut squash soup, Squash spaghetti, and Squash chips - Registration Required. </s> 
mycitykitchen.org| <s> MERIDEN – You wouldn't know it by the way she cooks , but Christina Sylvestry is one picky eater. </s> 
blaine.org| <s> Well, that's his breakfast-of-choice if he's cooking , but it's French toast if he's ordering. </s> 
indiaphile.info| <s> In Brazil we often cook up guava to make a guava paste that is used in pastries or eaten with cheese. </s> 
thereachmux.org| <s> Black, oily smoke and the scent of cooked meat trails out behind her as she runs pellmell for the hydra. </s> 
ws.gy| <s> And it burns with hardly a hint of odor, other than those rising from the tasty stuff one can cook . </s> 
togetherweserve.org| <s> Like any Latin person, I love spending time with my friends and family... cooking , or going to concerts. </s> 
bosqueartscenter.org| <s> Her work as a dietician and knowledge of Chinese cuisine led to the decision to make teaching Chinese cooking her career. </s> 
wonderopolis.org| <s> When you watch a cooking show on television, wouldn't it be great if you could smell what's cooking ? </s> 
worldskillswales.org| <s> Chefs James Corbett and Freddie McGettigan cooked up a stunning four-course meal of minestrone soup and fresh bread rolls to start. </s> 
chubbyhubby.net| <s> In addition to the amazing double-cooked pork, we had a steamed pomfret and some kangkong cooked with prawns and sambal. </s> 
potato.ie| <s> When all the gnocchi are cooked toss in the pesto and serve with a sprinkling of the toasted walnuts and pancetta. </s> 
ngaitahu.iwi.nz| <s> For the convenience of festival-goers, he adds much of the food will be cooked ahead of the time of serving. </s> 
nebraska.tv| <s> While burgers are cooking , mix the sauce ingredients together in a small bowl and set aside until the burgers are done. </s> 
suffragewagon.org| <s> VIDEO: Suffrage Wagon Cafe & Suffrage Wagon Cooking School: Important announcement! on Vimeo. </s> 
magoguide.net| <s> They were freshly cooked and not pickled, but at least 1⁄2 of each wedge was too tough to eat. </s> 
gutsforchange.de| <s> We both were living the European life of enrichment through traveling, studying, working and cooking in many households across Europe. </s> 
mediamonitors.net| <s> The military industrial complex is yet another constituency that is willing to engage in any foreign entanglement the government can cook up. </s> 
tasteofcroatia.org| <s> Her cooking is not obsessed with expensive and rare ingredients and complicated cooking techniques which require a lot of experience and knowledge. </s> 
libarynth.org| <s> People working at, or passing through FoAM regularly cook meals in our studio, thereby inspiring each other through cooking together. </s> 
theaggie.org| <s> The most common way of becoming infected with E. coli is by consuming poorly cooked meat, contaminated water or unpasteurized milk. </s> 
culinaryschoolsprograms.com| <s> These classes of NE include many services like cooking all categories of food whether vegetarian or non vegetarian, all Mexican dishes. </s> 
sunway.ie| <s> Options include a walking tour of the ethnic villages, cycling in the countryside, cooking class, rock climbing or kayaking. </s> 
auschamvn.org| <s> Every loving Dad deserved a beautifully cooked Steak but on Father's Day it has to be Hog's Breath Prime Rib Steak. </s> 
pioneerprojects.org.uk| <s> They would like to have a meal but they haven't caught any fish and so they cook up the sandwiches. </s> 
khrg.org| <s> In the photo on the left, a couple cooks lunch while taking a break from cutting wood in the nearby forest. </s> 
phoenixism.net| <s> A real Alpha man would have left the woman at home to cook dinner while he went out and inflicted civic turmoil. </s> 
edublogs.org| <s> In the evening Rosie & Lucy outdid themselves by cooking up a great salmon dinner – a wild pacific salmon from home! </s> 
eatdrink.my| <s> A fine cut of meat, the beef was cooked to perfection and served with pumpkin mash, making it melt-in-your-mouth worthy. </s> 
annemariemaes.net| <s> We are cooking , steaming, drying, freezing, potting and processing roots, fruits and vegetables in all different ways. </s> 
floridacitrus.org| <s> Place meatballs in large, nonstick skillet over medium heat; cover and cook , turning occasionally until browned on all sides. </s> 
teachingyourchild.net| <s> Cooking – The list of potential math used in cooking and baking is endless and can even branch into science and gastronomy. </s> 
blogged.my| <s> My kind of fast food, as it takes under 20 minutes to prepare and cook , and it's very delicious! </s> 
livinginegypt.org| <s> Then drain the potatoes and leave them in the pot to dry out for another 5 minutes (plus continue cooking ). </s> 
ladygypsy.net| <s> From that one adage, I'll cook more, eat out less, move more, and spend my money better. </s> 
ilovealgarve.net| <s> Downstairs are all the amenities you need to cook and dine indoors, should you tire of barbecues and al fresco dining. </s> 
studystruggles.de| <s> The smell of cooked rubber was strong and sickening, but the crash for which he had been braced hadn't come. </s> 
westvillagecsa.org| <s> If the roots on the bunch you take home are small the entire beet green and roots can be cooked at once. </s> 
smc.org.au| <s> Throw out food that was being cooked when the power failed, if the cooking cannot be completed within two hours. </s> 
l-arka.org| <s> The volunteers will share a room with other international volunteers and everyone is expected to do their fair-share of cooking and cleaning. </s> 
rhastings.net| <s> As people gathered in the hangout (and their kitchens), the "lesson" began and everyone started cooking together. </s> 
sweetwater-organic.org| <s> I prepared the stuffed leaves a day before I planned to cook them and did the "simmering" in the oven. </s> 
aclipse.net| <s> They always need volunteers and you can help out with cleaning, cooking and having fun with the people who live there. </s> 
splendidtable.org| <s> Here the chicken is browned in a skillet first, then cooked to tenderness either in the oven or on the stovetop. </s> 
irongatetulsa.org| <s> Cooking for a Cause will be held Oct. 7, 6:30 p.m., at Metro Appliances & More at 53rd and Mingo. </s> 
urlaubsarchitektur.de| <s> The rooms have plenty of space for common activities such as cooking sessions in the well equipped kitchen or cosy gatherings in front of the fireplace. </s> 
wildlifedirect.org| <s> During the demonstration, I explain to the Rushubi school cooks that adding chunks of briquettes underneath the combustion chamber metal rod is necessary because it helps the briquettes to continue to burn nicely. </s> 
interimicda.org| <s> Nutritional education has increasingly become an important part of the Children's Garden program, and today youth and young children learn how to grow, prepare, cook , and eat healthy foods. </s> 
manorcroft.org.uk| <s> This was truly an amazing adventure as they experienced catching and cooking fish, making and cooking on a campfire, making and living in shelters, swimming in the lake and for the brave...eating fish eyes! </s> 
lightmyfirefund.org| <s> Our new project in Malawi is a micro-loan program aimed at generating income for women who will work cooking local foods as snacks for drivers on the road between Lilongwe and Blantyre. </s> 
londonyouth.org.uk| <s> Every day, the young people on the programme have the shared experience of sitting down and eating a meal together, cooked by and shared with local people, which creates a sense of support and community, way beyond what a traditional induction into a job or employability programme might bring. </s> 
slowfoodusa.org| <s> Along with planting and harvesting the crops, students were taught the historical context of each vegetable and given cooked samples of the harvest. </s> 
muslimjournal.net| <s> We cried together, cooked together, assisted with each other's children, learned to laugh together, and bonded during our path to healing. </s> 
sfmfoodbank.org| <s> Seniors have greater access to nutritious groceries through our expanded network of brown bag pantries and our home-delivered grocery program, ensuring that low-income seniors have the ability to cook healthy meals to maintain their health. </s> 
grabbingsand.org| <s> It never occurred to me to think about how big the Whopper patties must have been before they were cooked , since they're still pretty big after. </s> 
blogspot.co.uk| <s> After 8 hours working, 4 hours cleaning house to perfection, 2 hours helping the kids with homework, 2 hours cooking a gourmet meal, 5 hours of volunteer time, I still find 4 hours of sewing time each day. </s> 
sfmfoodbank.org| <s> No matter where the pantry is located, the Food Bank works to make sure there is enough food to feed everyone in need, and that everything is appropriate for the culture, age, and cooking ability of the particular community being served. </s> 
talkaboutwellness.org| <s> Instead of talking on the phone, while cooking and helping your child with homework - just pick one of those things and pay full attention to whichever thing you choose. </s> 
pegmedia.org| <s> In this episode Black Bart's gang enter the Sheriff's house in order to tell the television audience that the stories the Sheriff's been telling about them are inaccurate and that they are actually good guys, Gibberin' Bob tells the story of how he was introduced into Black Bart's gang and Sheriff Stephen J. cooks grilled chicken cheese sandwiches. </s> 
recipetov.net| <s> Tunisian Lamb and Quince Stew Recipe – CHOW – Recipes, cooking Tunisian Recipes . A collection of traditional Tunisian recipes including main courses, accompaniments, side dishes, cakes and biscuits . Go to:- Tunisia Main Page Tunisia. </s> 
annmah.net| <s> No, it's a winter dish, hearty and comforting – a heavy beef braise, cooked slowly in red wine until the meat flakes apart under the tender pressure of your fork. </s> 
obstravel.ru| <s> Weight WatchersNutrisystemJenny CraigThe South Beach DietAtkinsMake Healthier MealsThe best way to cut calories and cut fat from your diet is to cook your food yourself. </s> 
asoh.xyz| <s> Blanche can cook classy dishes like her mother, but she does not like to prepare the ingredients, in which she usually command others to prepare the food for her, especially Leonide. </s> 
dbanews.net| <s> The stainless steel knives are colorized, making it easy for young people who are learning to bake and cook to tell one knife from another. </s> 
iheartadoption.org| <s> In her free time, Rebekah loves to cuddle on the couch with Lilah, watch Game of Thrones and Modern Family, exercise, and is looking forward to cooking healthy homemade meals for our child. </s> 
